permit_id,permit_num,revision_num,permit_type_id,application_date,issued_date,completed_date,est_const_cost,description,dwelling_units_created,dwelling_units_lost,ward_id,structure_type_id,work_type_id,status_id,builder_id,address_id,address_id,street_num,postal,street_id,,,,,,,
27976,08 144176 BLD,0,2,2008-04-07,2008-04-22,NULL,4000.00,Demising wall to create two suites for future tenants in existing office building - 8th floor unit 800,0,0,26930,118,67,21,NULL,34,34,100,M2N,88,,,,,,,
28107,20 194155 BLD,0,2,2020-09-16,2020-10-06,NULL,15000.00,"Interior alterations to relocate 2 interior doors, Suite 501 and 505",0,0,26930,118,67,32,NULL,34,34,100,M2N,88,,,,,,,
4545,24 100443 HVA,0,10,2024-01-03,2024-01-18,NULL,NULL,"HVAC - Proposal for multiple projects to an existing 3 storey SFD-detached dwelling. Scope of work includes interior alterations, 3rd floor addition, rear walkout, rear covered deck, new covered porch, 3rd floor balcony and raising the floor levels, including the roof. See also 23 180127 ZAP, 23 205326 MV and Final and Binding A0836/23TEY.",0,0,40531,164,20,21,NULL,35,35,100,M4T,48,,,,,,,
7905,24 100443 BLD,1,21,2024-03-25,2024-04-03,NULL,0.00,"REV01:  Proposed revision to remove basement walkout, as per drawingsProposal for multiple projects to an existing 3 storey SFD-detached dwelling. Scope of work includes interior alterations, 3rd floor addition, rear walkout, rear covered deck, new covered porch, 3rd floor balcony and raising the floor levels, including the roof. See also 23 180127 ZAP, 23 205326 MV and Final and Binding A0836/23TEY.",0,0,40531,164,73,44,NULL,35,35,100,M4T,48,,,,,,,
17806,24 100443 PLB,0,16,2024-01-03,2024-01-11,NULL,NULL,"Plumbing - Proposal for multiple projects to an existing 3 storey SFD-detached dwelling. Scope of work includes interior alterations, 3rd floor addition, rear walkout, rear covered deck, new covered porch, 3rd floor balcony and raising the floor levels, including the roof. See also 23 180127 ZAP, 23 205326 MV and Final and Binding A0836/23TEY.",0,0,40531,164,21,21,NULL,35,35,100,M4T,48,,,,,,,
27497,02 160085 MSA,0,10,2002-08-01,2002-08-22,NULL,80000.00,Alter existing h.v.a.c. system.   Permit initially issued under 590 Jarvis St but pertains to 100  Charles St. E. - (a convenience address at time of permit application but since a confirmed address),0,0,44440,120,57,32,NULL,36,36,100,M4Y,14,,,,,,,
1446,25 138274 BLD,0,2,2025-04-02,2025-05-30,NULL,90000.00,Structural Steel Support for Two New Roof Top Units on the Existing 27-Storey Residential Building's Roof.,0,0,49976,9,84,21,NULL,37,37,100,M4Y,103,,,,,,,
7469,13 193108 FSU,0,9,2013-06-24,2013-07-03,NULL,7000.00,Proposal to replace the fire alarm control panel in existing apatment building,0,0,49976,9,41,21,NULL,37,37,100,M4Y,103,,,,,,,
14669,00 356524 CMB,0,19,2000-11-22,2001-01-02,NULL,130000.00,make interior alteration to portion of 27th floor for 4 additional dwelling units and build addition at 28th floor for exercise room.  see committee of adjustments.  hold for final and binding.   edc  HOLD FOR GERERAL REVIEW FORMS AND LETTER OF UNDERTAKING FOR ARCHITECTURAL AND STRUCTURAL.,4,0,49976,9,7,21,NULL,37,37,100,M4Y,103,,,,,,,
17704,14 259621 PSA,0,16,2014-12-03,2020-06-02,NULL,10000.00,"Proposal to install 1 premise isolation backflow preventor in existing apartment,",0,0,49976,9,14,21,NULL,37,37,100,M4Y,103,,,,,,,
17776,18 117042 BLD,0,2,2018-02-14,2018-03-02,NULL,50000.00,"PROPOSED: INTERIOR ALTERATIONS IN BASEMENT LEVELS: B1, B2, B3 EAST EXISTING STAIR/CORRIDOR TO IMPROVE EXISTING TRAVEL DISTANCE.",0,0,49976,9,67,21,NULL,37,37,100,M4Y,103,,,,,,,
1609,11 172280 PLB,0,16,2011-04-12,2011-05-31,NULL,NULL,Plumbing  - Proposal for interior alterations and to convert ground floor space to eating establishment. Proposal includes HVAC and plumbing alterations.,0,0,51744,110,21,21,NULL,38,38,100,M5A,31,,,,,,,
7971,01 200604 MSA,0,10,2001-12-06,2001-12-24,NULL,20000.00,Install kitchen exhaust system in proposed take-out restaurant on first floor see 01-53530.Tenant Sweet Ecstacy,0,0,51744,159,117,21,NULL,38,38,100,M5A,31,,,,,,,
14174,22 131891 FSU,0,9,2022-04-07,2022-04-08,NULL,8388.25,Proposal to replace existing fire alarm control panel with new panel. All zoning and wiring to remain the same.,0,0,51744,110,41,32,NULL,38,38,100,M5A,31,,,,,,,
24999,11 172280 HVA,0,10,2011-04-12,2011-05-31,NULL,NULL,HVAC - Proposal for interior alterations and to convert ground floor space to eating establishment. Proposal includes HVAC and plumbing alterations.,0,0,51744,110,20,21,NULL,38,38,100,M5A,31,,,,,,,
26606,08 209581 MSA,0,10,2008-10-02,2008-10-07,NULL,1000.00,permit for kithen exhaust hood for restaurant greater thn 30 seats,0,0,51744,160,117,32,NULL,38,38,100,M5A,31,,,,,,,
2723,24 216553 FSU,0,9,2024-09-23,2024-09-30,NULL,6000.00,Proposal for Interior Alteration Group D Occupancy - Proposal to install total of (Seven) 7 maglocks.  Please see the attached drawings # 326 & 327 on page # 7 & 8 of 10.,0,0,39774,118,36,21,NULL,39,39,100,M5H,2,,,,,,,
2914,25 180739 HVA,0,10,2025-06-20,2025-07-17,NULL,NULL,HVAC - Proposed partial interior alterations to create open area on 10th floor,0,0,39774,118,20,32,NULL,39,39,100,M5H,2,,,,,,,
5322,25 224575 PLB,0,16,2025-09-16,NULL,NULL,NULL,Plumbing  - Proposed interior alterations for tenant suite renovation on a multi-tenant floor - 29TH FLOOR,0,0,39774,118,21,47,NULL,39,39,100,M5H,2,,,,,,,
15385,25 224575 BLD,0,2,2025-09-12,NULL,NULL,10000.00,Proposed interior alterations for tenant suite renovation on a multi-tenant floor - 29TH FLOOR,0,0,39774,118,67,26,NULL,39,39,100,M5H,2,,,,,,,
18412,25 129082 BLD,0,2,2025-03-14,2025-04-04,NULL,350000.00,Proposal for interior alterations - 23rd and 24th floors.,0,0,39774,118,67,21,NULL,39,39,100,M5H,2,,,,,,,
20208,25 224575 HVA,0,10,2025-09-16,NULL,NULL,NULL,HVAC - Proposed interior alterations for tenant suite renovation on a multi-tenant floor - 29TH FLOOR,0,0,39774,118,20,47,NULL,39,39,100,M5H,2,,,,,,,
23557,25 180739 BLD,0,2,2025-06-20,2025-07-17,NULL,100000.00,Proposed partial interior alterations to create open area on 10th floor,0,0,39774,118,67,21,NULL,39,39,100,M5H,2,,,,,,,
25143,23 194110 FSU,0,9,2023-08-25,2024-01-17,NULL,1000000.00,Proposal for complete replacement of the dry fire protection sprinkler system in the building podium. Coverage levels in the enclosed parking areas will be upgraded to suit best practices and current NFPA-13. The air compressor is to be replaced with a new larger capacity unit.,0,0,39774,118,118,32,NULL,39,39,100,M5H,2,,,,,,,
1285,23 212825 TPS,0,22,2023-10-10,2023-10-13,NULL,NULL,PROPOSAL TO ERECT THREE TEMPORARY STRUCTURES FOR THE TORONTO WATERFRONT MARATHON.  SET UP 14 OCT 2023; TEAR DOWN 15 OCT. 2023.,0,0,38970,120,124,32,NULL,40,40,100,M5H,77,,,,,,,
1377,24 157324 TPS,0,22,2024-05-31,2024-06-21,NULL,NULL,Proposal for 2 LED wall. Each build will be approximately 17 m2 of work area. The LED walls will be flown off a truss structure that will be ballast with cement blocks.,0,0,38970,120,124,32,NULL,40,40,100,M5H,77,,,,,,,
1511,24 110007 TPS,0,22,2024-01-31,2024-02-01,NULL,NULL,"Proposed certified tent (14 240266) installation (40 x 140) to be used to house product. Installed March 8, removed March 10.",0,0,38970,120,27,32,NULL,40,40,100,M5H,77,,,,,,,
1621,09 154753 PLB,0,16,2009-08-25,2009-09-02,NULL,NULL,Plumbing  - Interior alterations to City Hall. - Floor 4 -West tower,0,0,38970,118,21,21,NULL,40,40,100,M5H,77,,,,,,,
1875,14 213358 BLD,0,2,2014-08-28,2014-09-03,NULL,250000.00,To complete interior alterations mechanical penthouse on the 26th floor of the east tower and 20th floor of the west tower of the existing Toronto City Hall for the purposes of replacing the existing emergency diesel generator engine exhaust flute.  The slab openning will be enlarged for the new exhaust flute.,0,0,38970,118,67,32,NULL,40,40,100,M5H,77,,,,,,,
1885,01 198746 HVA,0,10,2001-12-03,2001-12-21,NULL,NULL,alter hvac system 20 to 25 inclusive.(east tower - Toronto City Hall)HISTORICAL,0,0,38970,118,20,32,NULL,40,40,100,M5H,77,,,,,,,
2109,11 315390 BLD,0,2,2011-11-24,2011-11-30,NULL,30000.00,This is for interior alterations to the ground floor west tower of Toronto City Hall. The work is to include a door relocate and interior office layout changes. The work is to take place near the Film Permit office located at the North West portion of the West tower.,0,0,38970,120,67,32,NULL,40,40,100,M5H,77,,,,,,,
2305,04 191715 PLB,0,16,2004-11-12,2004-11-29,NULL,NULL,Plumbing - make interior alterations to washrooms in basement. - Interior Alterations,0,0,38970,118,21,21,NULL,40,40,100,M5H,77,,,,,,,
3032,24 252233 BLD,0,2,2024-12-19,2025-07-11,NULL,2800000.00,"Proposal for Light structural repairs, waterproofing, concrete resurfacing repairs and guardrail with lighting installations for the Ceremonial Ramp.",0,0,38970,120,84,32,NULL,40,40,100,M5H,77,,,,,,,
3910,06 150648 PLB,0,16,2006-06-26,2006-09-27,NULL,NULL,"Plumbing  - Interior alterations to the 17th, 18th and 19th floors of an existing office building",0,0,38970,118,21,32,NULL,40,40,100,M5H,77,,,,,,,
4941,03 184787 FSU,1,9,2003-10-15,2005-11-21,NULL,0.00,Install maglock devices in association with the renovated floors in the base permit,0,0,38970,118,84,44,NULL,40,40,100,M5H,77,,,,,,,
5565,13 197489 PLB,0,16,2013-07-02,2013-10-18,NULL,NULL,Plumbing  - Proposal for take-out restaurant (Hero Certfied Burgers) - no seating - at existing building on the south-west corner of Nathan Philips Square,0,0,38970,159,21,21,NULL,40,40,100,M5H,77,,,,,,,
6454,07 263427 HVA,0,10,2007-10-24,2007-11-08,NULL,NULL,"HVAC - East Tower: Interior alterations to portions of 16th, 17th, 18th and 19th floors",0,0,38970,118,20,32,NULL,40,40,100,M5H,77,,,,,,,
6595,21 237123 PLB,0,16,2021-11-12,NULL,NULL,NULL,Plumbing  - Proposal for complete accessibility upgrades.,0,0,38970,118,21,37,NULL,40,40,100,M5H,77,,,,,,,
6883,10 259262 BLD,0,2,2010-09-16,2011-05-03,NULL,85000.00,Permit for interior alterations to 3rd floor wedding chapel in City Hall. - Interior alterations to existing Chapel and create additional chapel.,0,0,38970,118,67,21,NULL,40,40,100,M5H,77,,,,,,,
7473,12 223742 BLD,1,2,2012-11-15,2012-11-23,NULL,0.00,Revision: Addition of post tensioning rods to origional scope of work.,0,0,38970,120,84,44,NULL,40,40,100,M5H,77,,,,,,,
8044,13 197489 BLD,0,2,2013-07-02,2013-09-13,NULL,100000.00,Proposal for take-out restaurant (Hero Certfied Burgers) - no seating - at existing building on the south-west corner of Nathan Philips Square,0,0,38970,159,67,21,NULL,40,40,100,M5H,77,,,,,,,
8183,19 176979 BLD,1,2,2019-10-01,2019-10-29,NULL,0.00,Revision #01 - Changes to interior alterations.Proposal for interior alterations to existing office space on the 2nd floor - Toronto City Hall,0,0,38970,118,67,44,NULL,40,40,100,M5H,77,,,,,,,
8222,05 109548 PLB,0,16,2005-02-17,2005-02-17,NULL,NULL,Plumbing - make interior alterations to basement level for  uds/corporate records  - Interior Alterationsinstall 1 sink,0,0,38970,118,21,21,NULL,40,40,100,M5H,77,,,,,,,
8406,25 235023 TPS,0,22,2025-10-03,NULL,NULL,NULL,Erect temporary structure for Toronto Waterfront Marathon.,0,0,38970,120,124,26,NULL,40,40,100,M5H,77,,,,,,,
8453,05 109548 HVA,0,10,2005-02-17,2005-02-17,NULL,NULL,HVAC - make interior alterations to basement level for  uds/corporate records  - Interior Alterations,0,0,38970,118,20,21,NULL,40,40,100,M5H,77,,,,,,,
8828,25 156748 TPS,0,22,2025-05-08,2025-06-20,NULL,NULL,Proposal for 2 LED wall structures at Nathan Phillips Square  and some upright truss structures.The structures will be built Thursday June 26th and taken down Monday June 30th.,0,0,38970,120,124,32,NULL,40,40,100,M5H,77,,,,,,,
9002,97 024979 HVA,0,10,1997-12-10,1997-12-18,NULL,10000.00,H.V.A.C. REMOVE OLD CHILLER AND INSTALL NEW CHILLER. EDC,0,0,38970,202,131,32,NULL,40,40,100,M5H,77,,,,,,,
9102,23 108924 BLD,0,2,2023-01-31,2023-02-15,NULL,25000.00,Proposal for minor interior alterations to a portion of the ground floor level for the installation of new security (counter transaction) screens to the existing desks.,0,0,38970,118,67,21,NULL,40,40,100,M5H,77,,,,,,,
9158,14 213358 HVA,0,10,2014-08-28,2014-09-03,NULL,NULL,HVAC - To complete interior alterations mechanical penthouse on the 26th floor of the east tower and 20th floor of the west tower of the existing Toronto City Hall for the purposes of replacing the existing emergency diesel generator engine exhaust flute.  The slab openning will be enlarged for the new exhaust flute.,0,0,38970,118,20,32,NULL,40,40,100,M5H,77,,,,,,,
9200,13 140342 HVA,0,10,2013-03-26,2013-04-03,NULL,NULL,HVAC - Proposal for interior alterations to the old mail room in the basement level of city hall. The room is vacant and located at the north end between the two towers.,0,0,38970,118,20,32,NULL,40,40,100,M5H,77,,,,,,,
9247,20 194624 FSU,0,9,2020-09-16,2020-10-13,NULL,70000.00,fire alarm detection upgrade in mechanical penthouse 11 floor west and 13 floor east,0,0,38970,118,41,32,NULL,40,40,100,M5H,77,,,,,,,
9467,24 204700 MSA,0,10,2024-08-28,2024-09-25,NULL,50000.00,To install (6) wall-mounted ductless A/C units in the existing basement electrical room and (3) outdoor condenser units to suit in the existing loading dock.  Move existing bollards to protect condenser units in loading dock.,0,0,38970,118,10,32,NULL,40,40,100,M5H,77,,,,,,,
9806,08 116999 BLD,0,2,2008-03-06,2008-03-27,NULL,2200000.00,Interior structural alterations and upgrade HVAC to City Hall Council Chamber.,0,0,38970,118,67,21,NULL,40,40,100,M5H,77,,,,,,,
10072,18 191391 HVA,0,10,2018-07-10,2018-10-04,NULL,NULL,HVAC - Proposal to construct interior alterations of office space and modifications to bathroom and A/V workshop,0,0,38970,118,20,32,NULL,40,40,100,M5H,77,,,,,,,
10123,23 201748 BLD,0,21,2023-09-13,NULL,NULL,0.00,TEST FOLDER. DO NOT CHANGE. CONTACT AINSLEY ROBERTS for more info at <Ainsley.Roberts@toronto.ca>,0,0,38970,1,1,6,NULL,40,40,100,M5H,77,,,,,,,
11224,07 263427 PLB,0,16,2007-10-24,2007-11-05,NULL,NULL,"Plumbing  - East Tower: Interior alterations to portions of 16th, 17th, 18th and 19th floors",0,0,38970,118,21,21,NULL,40,40,100,M5H,77,,,,,,,
12315,12 114505 MSA,0,10,2012-01-31,2012-02-06,NULL,180000.00,Permit to replace existing heat exchangwer in sub basement of City Hall.,0,0,38970,118,87,32,NULL,40,40,100,M5H,77,,,,,,,
12368,25 128197 FSU,0,9,2025-03-12,2025-03-13,NULL,5000.00,Proposed installation of one (1) electromagnetic locking device,0,0,38970,118,36,21,NULL,40,40,100,M5H,77,,,,,,,
12714,16 182074 BLD,0,2,2016-06-28,2016-07-14,NULL,300000.00,Proposal for interior alterations to existing photo studio in the basement of existing office building - City Hall,0,0,38970,118,67,21,NULL,40,40,100,M5H,77,,,,,,,
12923,25 155798 TPS,0,22,2025-05-07,2025-06-04,NULL,NULL,Proposed installation of tent 30ft x 30ft anchored with wieghts for Jun 6 and removal Jun 7,0,0,38970,120,83,21,NULL,40,40,100,M5H,77,,,,,,,
13011,22 216460 TPS,0,22,2022-10-13,2022-10-13,NULL,NULL,"Proposal to install 3 temporary structures for the Scotiabank Waterfront Marathon from October 15, 2022 to October 16, 2022.",0,0,38970,120,124,32,NULL,40,40,100,M5H,77,,,,,,,
13340,18 191391 BLD,0,2,2018-07-10,2018-09-10,NULL,150000.00,Proposal to construct interior alterations of office space and modifications to bathroom and A/V workshop,0,0,38970,118,67,32,NULL,40,40,100,M5H,77,,,,,,,
13380,25 134102 BLD,0,2,2025-03-24,NULL,NULL,65000.00,"Repair of concrete curbs, sidewalk panels, and stair treads/risers, and repair/repainting of steel railings along Bay St.",0,0,38970,118,84,14,NULL,40,40,100,M5H,77,,,,,,,
13570,21 154420 PLB,1,16,2024-04-12,2024-04-15,NULL,NULL,"REVISION - alternative drainage slopePlumbing  - Replacement of the existing parking slab waterproofing, upgrades to existing infrastructure for site servicing, new security bollards on Osgoode Lane and the repaving of Osgoode Laneway, hard and soft landscaping, new reflecting pond and supporting water circulation equipment, new Teaching Lodge, plinths for the installation of sculpture, polished stainless-steel Metis Voyageur Canoe, various Muntz metal guards, railings, and signage.",0,0,38970,120,21,44,NULL,40,40,100,M5H,77,,,,,,,
13667,08 214975 BLD,0,2,2008-10-22,2008-10-24,NULL,100000.00,Interior alterations to existing office space on the 5th floor.,0,0,38970,118,67,21,NULL,40,40,100,M5H,77,,,,,,,
14841,04 200888 PLB,0,16,2004-12-23,2005-01-11,NULL,NULL,"Plumbing - Interior alterations to offices on 10th, 12th and 13th floors of West Tower - Interior Alterations",0,0,38970,118,21,21,NULL,40,40,100,M5H,77,,,,,,,
14871,11 330116 BLD,0,2,2011-12-22,2012-01-27,NULL,175000.00,Permit to install new wheelchair ramp on P1 Level of parking garage. - North half of garage.,0,0,38970,118,84,21,NULL,40,40,100,M5H,77,,,,,,,
14917,03 103461 BLD,0,2,2003-01-21,2003-05-27,NULL,700000.00,make interior alterations to portion of ground floor computer room  (west side),0,0,38970,118,67,21,NULL,40,40,100,M5H,77,,,,,,,
15147,25 233244 HVA,0,10,2025-09-30,NULL,NULL,NULL,HVAC - Proposed replacement of existing condensing units on podium deck roof servicing council chambers bridges and lobby. Installation of new fan coil units at 3C level lobby.,0,0,38970,118,20,5,NULL,40,40,100,M5H,77,,,,,,,
15614,21 154420 BLD,0,12,2021-05-13,2022-02-03,NULL,11755000.00,"Replacement of the existing parking slab waterproofing, upgrades to existing infrastructure for site servicing, new security bollards on Osgoode Lane and the repaving of Osgoode Laneway, hard and soft landscaping, new reflecting pond and supporting water circulation equipment, new Teaching Lodge, plinths for the installation of sculpture, polished stainless-steel Metis Voyageur Canoe, various Muntz metal guards, railings, and signage.",0,0,38970,120,75,21,NULL,40,40,100,M5H,77,,,,,,,
15802,99 109814 COM,0,14,1999-11-15,NULL,NULL,1000.00,"Erect 20'x90' frame tent certification # 9855005. to be erected November 25-29, 1999.",0,0,38970,118,17,31,NULL,40,40,100,M5H,77,,,,,,,
16033,12 223742 HVA,0,10,2012-08-03,2012-08-13,NULL,NULL,HVAC - permit for revitalization of the Fountain / Ice Rink in Nathan Philips Square. - 2 hour review time charged - examiner to verify fees.,0,0,38970,120,20,32,NULL,40,40,100,M5H,77,,,,,,,
17143,06 150648 BLD,0,2,2006-06-26,2006-09-27,NULL,600000.00,"Interior alterations to the 17th, 18th and 19th floors of an existing office building",0,0,38970,118,67,21,NULL,40,40,100,M5H,77,,,,,,,
17299,24 172085 BLD,0,2,2024-06-28,2024-09-16,NULL,125000.00,Proposed existing Male Changeroom Locker area located in the basement at City Hall (100 Queen St W) to be converted to a Gender Neutral Universal Washroom.,0,0,38970,118,67,32,NULL,40,40,100,M5H,77,,,,,,,
17497,24 172085 HVA,0,10,2024-06-28,2024-09-16,NULL,NULL,HVAC - Proposed existing Male Changeroom Locker area located in the basement at City Hall (100 Queen St W) to be converted to a Gender Neutral Universal Washroom.,0,0,38970,118,20,32,NULL,40,40,100,M5H,77,,,,,,,
17504,25 226404 TPS,0,22,2025-09-16,2025-09-25,NULL,NULL,Proposal to erect four temporary structures at Nathan Phillips Square.,0,0,38970,120,124,32,NULL,40,40,100,M5H,77,,,,,,,
17657,24 167697 BLD,0,2,2024-06-20,2024-07-03,NULL,125000.00,Emergency repairs to connections at the balustrade panels of the Ceremonial Ramp.,0,0,38970,118,84,32,NULL,40,40,100,M5H,77,,,,,,,
18137,23 201783 TPS,0,22,2023-09-13,2023-09-15,NULL,NULL,"Proposal to install one 25m*35m and one 20'*40' temporary tents anchored with concrete weights at Nathan Phillips Square for the annual Sunlife Ride to Defeat Diabetes. Tents will be installed on October 10, 2023 and removed on October 13, 2023",0,0,38970,120,83,32,NULL,40,40,100,M5H,77,,,,,,,
18286,24 227624 TPS,0,22,2024-10-17,2024-10-18,NULL,NULL,PROPOSAL TO ERECT THREE TEMPORARY STRUCTURES FOR THE TORONTO WATERFRONT MARATHON.  SET UP 18 OCT 2024; TEAR DOWN 20 OCT. 2024.,0,0,38970,120,124,32,NULL,40,40,100,M5H,77,,,,,,,
18410,04 200888 HVA,0,10,2004-12-15,2005-01-11,NULL,NULL,"HVAC - Interior alterations to offices on 10th, 12th and 13th floors of West Tower - Interior Alterations",0,0,38970,118,20,32,NULL,40,40,100,M5H,77,,,,,,,
18508,25 231041 TPS,0,22,2025-09-26,NULL,NULL,NULL,"Proposal to install temporary tenting anchored with concrete blocks and NPS hooks. Installation October 13-14, removal October 17, event date October 16.ONE 25m x 35m (25 135831); ONE 20' x 60' (25 135795), EIGHT 10' x 10' (25 135788)",0,0,38970,120,124,38,NULL,40,40,100,M5H,77,,,,,,,
18534,04 200888 BLD,0,2,2004-12-15,2005-01-11,NULL,70000.00,"Interior alterations to offices on 10th, 12th and 13th floors of West Tower",0,0,38970,118,67,21,NULL,40,40,100,M5H,77,,,,,,,
18680,24 160971 BLD,0,2,2024-06-06,2024-09-12,NULL,141794.40,Proposed interior alterations for replacement of expansion tanks and the provision of air separators,0,0,38970,118,67,32,NULL,40,40,100,M5H,77,,,,,,,
19294,07 263427 BLD,0,2,2007-09-20,2007-11-05,NULL,1000000.00,"East Tower: Interior alterations to portions of 16th, 17th, 18th and 19th floors",0,0,38970,118,67,21,NULL,40,40,100,M5H,77,,,,,,,
19562,09 167701 BLD,0,2,2009-09-11,2009-10-27,NULL,250000.00,"Proposal for interior alterations to create new offices in existing Customer Support Services office on basement level, east tower of City Hall (340m2).  Project includes mechanical and plumbing alterations.",0,0,38970,118,67,21,NULL,40,40,100,M5H,77,,,,,,,
19875,04 191715 HVA,0,10,2004-11-12,2004-11-29,NULL,NULL,HVAC - make interior alterations to washrooms in basement. - Interior Alterations,0,0,38970,118,20,32,NULL,40,40,100,M5H,77,,,,,,,
20061,25 175177 TPS,0,22,2025-06-10,2025-06-20,NULL,NULL,"Toronto ousdoor Art Fair is the charitable on-profit organization behind Canada's largest-running annual contemporary art fair. The fair will run from July 11th -13th located at Nathan Phillips Square. Setup will be on July10th. The site will contain 300 - 10'x10' pop-up tents/4 -2' diameter pipe tent structures will be constructed (1-30'x30' frame tent, 3 - 10'x80' frame tents). A scupltural art installation area will be located south of the stage.",0,0,38970,120,90,32,NULL,40,40,100,M5H,77,,,,,,,
20407,25 107411 TPS,0,22,2025-01-22,2025-01-29,NULL,NULL,"Proposal to install a certified tent 14 240266 structure, 40x140 gable end frame tent from March 7th, 2025 to March 9th , 2025. - Celebrate Toronto Festival",0,0,38970,120,27,32,NULL,40,40,100,M5H,77,,,,,,,
20645,00 338279 HVA,0,10,2000-09-19,2000-10-05,NULL,80000.00,"Install HVAC - ductwork on  6th, 7th, 8th and 9th floors (all west tower) for office purposes.  (w24) Cost included in BP00338267.",0,0,38970,118,64,21,NULL,40,40,100,M5H,77,,,,,,,
20719,10 120680 BLD,0,2,2010-02-19,2010-02-23,NULL,500000.00,"Proposal for interior alterations to existing office space on the 16th floor, west tower.",0,0,38970,110,67,21,NULL,40,40,100,M5H,77,,,,,,,
20921,18 191391 PLB,0,16,2018-07-10,2018-10-04,NULL,NULL,Plumbing - Proposal to construct interior alterations of office space and modifications to bathroom and A/V workshop,0,0,38970,118,21,32,NULL,40,40,100,M5H,77,,,,,,,
21047,10 259262 HVA,0,10,2010-09-16,2011-05-03,NULL,NULL,HVAC - Permit for interior alterations to 3rd floor wedding chapel in City Hall. - Interior alterations to existing Chapel and create additional chapel.,0,0,38970,118,20,21,NULL,40,40,100,M5H,77,,,,,,,
21301,13 197489 HVA,0,10,2013-07-02,2013-10-18,NULL,NULL,HVAC - Proposal for take-out restaurant (Hero Certfied Burgers) - no seating - at existing building on the south-west corner of Nathan Philips Square,0,0,38970,159,20,21,NULL,40,40,100,M5H,77,,,,,,,
21334,06 190486 HVA,0,10,2006-11-09,2006-11-17,NULL,NULL,HVAC - Interior alterations to portions of existing Office areas on 1st and 2nd floors. Note: Applicant claims Guy Zimmerman has approved this scope of work. no documentation provided. Please contact 416 731 3993 Andrey Melnikob from Facilities Planning.,0,0,38970,118,20,32,NULL,40,40,100,M5H,77,,,,,,,
21381,15 120078 BLD,0,2,2015-02-23,2015-06-02,NULL,25000.00,Permit for minor interior alterations and security desk upgrades to existing on main floor of existing office building.,0,0,38970,118,67,32,NULL,40,40,100,M5H,77,,,,,,,
21571,98 023651 HVA,0,10,1998-11-05,1998-11-10,NULL,NULL,SUPPLY AND INSTALL HVAC.  REFER TO 416633 FOR PLANS,0,0,38970,202,131,32,NULL,40,40,100,M5H,77,,,,,,,
21718,24 172085 PLB,0,16,2024-06-28,2024-09-16,NULL,NULL,Plumbing  - Proposed existing Male Changeroom Locker area located in the basement at City Hall (100 Queen St W) to be converted to a Gender Neutral Universal Washroom.,0,0,38970,118,21,32,NULL,40,40,100,M5H,77,,,,,,,
22261,21 237123 HVA,0,10,2021-11-12,NULL,NULL,NULL,HVAC - Proposal for complete accessibility upgrades.,0,0,38970,118,20,37,NULL,40,40,100,M5H,77,,,,,,,
22270,99 019043 HVA,1,10,1999-07-14,1999-07-26,NULL,30000.00,ALTER PLANS AS APPROVED UNDER APPL.416544 BY REROUTE DUCTWORK LAYOUT TO KITCHEN EXH. TO DIFFERENT LOCATION SS,0,0,38970,202,131,32,NULL,40,40,100,M5H,77,,,,,,,
22342,21 154420 HVA,0,10,2021-05-13,2022-02-03,NULL,NULL,"HVAC - Replacement of the existing parking slab waterproofing, upgrades to existing infrastructure for site servicing, new security bollards on Osgoode Lane and the repaving of Osgoode Laneway, hard and soft landscaping, new reflecting pond and supporting water circulation equipment, new Teaching Lodge, plinths for the installation of sculpture, polished stainless-steel Metis Voyageur Canoe, various Muntz metal guards, railings, and signage.",0,0,38970,120,20,21,NULL,40,40,100,M5H,77,,,,,,,
23225,06 150648 HVA,0,10,2006-06-26,2006-09-27,NULL,NULL,"HVAC - Interior alterations to the 17th, 18th and 19th floors of an existing office building",0,0,38970,118,20,32,NULL,40,40,100,M5H,77,,,,,,,
23501,21 237123 BLD,0,2,2021-11-12,NULL,NULL,9213553.00,Proposal for complete accessibility upgrades.,0,0,38970,118,73,14,NULL,40,40,100,M5H,77,,,,,,,
23718,11 197103 PLB,0,16,2011-05-18,2011-05-24,NULL,NULL,Plumbing  - Interior alterations to existing office space on the 14 floor West tower.,0,0,38970,118,21,21,NULL,40,40,100,M5H,77,,,,,,,
24340,24 217318 TPS,0,22,2024-09-24,2024-09-25,NULL,NULL,PROPOSAL TO ERECT TWO TEMPORARY TENTS AND ONE TEMP STRUCTURE FOR ILC24 EVENT:  SET-UP 27 SEP 2024; TEAR DOWN 3 OCT. 2024. Previous PERMIT 22 207669 TPS 00 TS,0,0,38970,120,90,32,NULL,40,40,100,M5H,77,,,,,,,
24698,09 102933 PSA,0,16,2009-01-16,2009-02-10,NULL,1500.00,Proposal to install 1 backflow prevention device in underground parking garage.,0,0,38970,118,14,21,NULL,40,40,100,M5H,77,,,,,,,
24823,03 127803 BLD,0,2,2003-04-29,2003-05-27,NULL,400000.00,Install partitions on the 14th and 15th floor office (East Tower).,0,0,38970,118,67,21,NULL,40,40,100,M5H,77,,,,,,,
25809,13 251841 BLD,0,2,2013-10-17,2013-10-29,NULL,200000.00,Proposal for soffit repair and recladding of exterior surface for City Hall.,0,0,38970,118,73,32,NULL,40,40,100,M5H,77,,,,,,,
